Order_ID,Order_Date,Category,Product,Unit_Price,Quantity,Total_Price,Discount_Percent,Discount_Amount,Final_Price,Customer_Segment,Region,Payment_Method,Shipping_Method
ORD11994,2024-05-17,Home & Kitchen,Coffee Maker,72.53,1,72.53,10.0,7.25,65.28,New,West,UPI,Standard
ORD11995,2024-05-17,Clothing,Sneakers,24.08,1,24.08,0.0,0.0,24.08,Regular,West,Credit Card,Standard
ORD11996,2024-05-17,Books,Magazine,30.2,3,90.6,0.0,0.0,90.6,Regular,North,Debit Card,Standard
ORD11997,2024-05-17,Electronics,Smartphone,180.03,1,180.03,0.0,0.0,180.03,Regular,South,UPI,Express
ORD11998,2024-05-17,Books,Fiction Novel,36.12,1,36.12,10.2,3.68,32.44,Premium,West,Credit Card,Standard
ORD11999,2024-05-18,Electronics,Tablet,117.83,2,235.66,0.0,0.0,235.66,New,North,Cash on Delivery,Standard
ORD12000,2024-05-18,Home & Kitchen,Cookware Set,273.05,1,273.05,0.0,0.0,273.05,Premium,North,UPI,Standard
ORD12001,2024-05-18,Home & Kitchen,Vacuum Cleaner,263.69,1,263.69,0.0,0.0,263.69,Premium,South,UPI,Standard
ORD12002,2024-05-18,Clothing,T-Shirt,58.82,1,58.82,0.0,0.0,58.82,Regular,East,Debit Card,Express
ORD12003,2024-05-18,Clothing,Dress,47.02,1,47.02,0.0,0.0,47.02,Premium,North,Credit Card,Standard
ORD12004,2024-05-18,Electronics,Tablet,504.96,1,504.96,0.0,0.0,504.96,Regular,South,UPI,Standard
ORD12005,2024-05-18,Clothing,Jeans,66.87,1,66.87,0.0,0.0,66.87,Premium,South,UPI,Express
ORD12006,2024-05-18,Sports,Bicycle,391.51,2,783.02,0.0,0.0,783.02,Regular,North,UPI,Express
ORD12007,2024-05-18,Electronics,Tablet,259.71,1,259.71,0.0,0.0,259.71,Regular,North,Credit Card,Express
ORD12008,2024-05-18,Electronics,Laptop,294.97,2,589.94,0.0,0.0,589.94,Regular,South,UPI,Express
ORD12009,2024-05-18,Home & Kitchen,Bed Sheets,152.61,1,152.61,17.9,27.32,125.29,New,North,UPI,Standard
ORD12010,2024-05-18,Electronics,Headphones,824.83,1,824.83,0.0,0.0,824.83,Premium,South,Credit Card,Express
ORD12011,2024-05-18,Electronics,Smartwatch,828.04,1,828.04,0.0,0.0,828.04,Regular,North,Credit Card,Standard
ORD12012,2024-05-18,Home & Kitchen,Bed Sheets,180.01,3,540.03,0.0,0.0,540.03,Premium,North,Credit Card,Express
ORD12013,2024-05-18,Clothing,Sneakers,94.98,1,94.98,9.3,8.83,86.15,New,South,UPI,Standard
ORD12014,2024-05-18,Electronics,Laptop,878.33,1,878.33,0.0,0.0,878.33,Premium,East,Credit Card,Standard
ORD12015,2024-05-18,Clothing,Sneakers,113.09,1,113.09,14.1,15.95,97.14,Premium,North,Debit Card,Standard
ORD12016,2024-05-19,Electronics,Laptop,706.49,1,706.49,0.0,0.0,706.49,Regular,North,Cash on Delivery,Standard
ORD12017,2024-05-19,Electronics,Headphones,782.86,1,782.86,0.0,0.0,782.86,New,North,Credit Card,Standard
ORD12018,2024-05-19,Books,Magazine,13.33,1,13.33,0.0,0.0,13.33,Premium,South,Debit Card,Standard
ORD12019,2024-05-19,Home & Kitchen,Vacuum Cleaner,124.72,1,124.72,0.0,0.0,124.72,Premium,North,Debit Card,Standard
ORD12020,2024-05-19,Sports,Yoga Mat,222.34,2,444.68,0.0,0.0,444.68,Premium,East,Credit Card,Express
ORD12021,2024-05-19,Clothing,Jacket,149.28,1,149.28,7.8,11.64,137.64,Premium,North,UPI,Standard
ORD12022,2024-05-19,Books,Magazine,11.66,1,11.66,8.2,0.96,10.7,Premium,South,UPI,Same Day
ORD12023,2024-05-19,Electronics,Headphones,1235.18,1,1235.18,21.8,269.27,965.91,New,North,Debit Card,Same Day
ORD12024,2024-05-19,Electronics,Smartwatch,719.87,2,1439.74,0.0,0.0,1439.74,New,West,Debit Card,Express
ORD12025,2024-05-19,Electronics,Laptop,1126.76,1,1126.76,0.0,0.0,1126.76,Regular,East,UPI,Express
ORD12026,2024-05-19,Sports,Yoga Mat,264.31,1,264.31,0.0,0.0,264.31,Regular,North,Debit Card,Standard
ORD12027,2024-05-20,Home & Kitchen,Bed Sheets,249.11,3,747.33,0.0,0.0,747.33,Regular,South,Cash on Delivery,Standard
ORD12028,2024-05-20,Books,Comic Book,35.52,1,35.52,0.0,0.0,35.52,Regular,West,Credit Card,Express
ORD12029,2024-05-20,Home & Kitchen,Vacuum Cleaner,275.19,1,275.19,0.0,0.0,275.19,Regular,West,Credit Card,Same Day
ORD12030,2024-05-20,Books,Comic Book,21.82,1,21.82,0.0,0.0,21.82,New,East,UPI,Express
ORD12031,2024-05-20,Electronics,Smartwatch,958.82,1,958.82,0.0,0.0,958.82,Regular,North,Debit Card,Standard
ORD12032,2024-05-20,Books,Non-Fiction,19.4,1,19.4,0.0,0.0,19.4,Regular,West,UPI,Standard
ORD12033,2024-05-20,Books,Comic Book,7.72,1,7.72,0.0,0.0,7.72,New,North,UPI,Standard
ORD12034,2024-05-20,Electronics,Smartwatch,66.76,1,66.76,0.0,0.0,66.76,Regular,South,Debit Card,Standard
ORD12035,2024-05-20,Clothing,Dress,76.41,1,76.41,0.0,0.0,76.41,Regular,East,Debit Card,Express
ORD12036,2024-05-20,Clothing,Dress,119.52,1,119.52,0.0,0.0,119.52,Regular,West,Debit Card,Standard
ORD12037,2024-05-20,Home & Kitchen,Vacuum Cleaner,156.25,2,312.5,0.0,0.0,312.5,Premium,North,Credit Card,Same Day
ORD12038,2024-05-20,Sports,Yoga Mat,168.43,1,168.43,0.0,0.0,168.43,Regular,South,UPI,Express
ORD12039,2024-05-20,Books,Non-Fiction,43.28,1,43.28,17.7,7.66,35.62,Regular,South,UPI,Standard
ORD12040,2024-05-20,Electronics,Laptop,1276.65,1,1276.65,0.0,0.0,1276.65,Premium,East,Credit Card,Standard
ORD12041,2024-05-20,Electronics,Smartwatch,918.22,2,1836.44,18.5,339.74,1496.7,Regular,West,Debit Card,Standard
ORD12042,2024-05-20,Home & Kitchen,Coffee Maker,65.82,1,65.82,0.0,0.0,65.82,New,West,Credit Card,Express
ORD12043,2024-05-20,Books,Textbook,48.47,2,96.94,0.0,0.0,96.94,Premium,East,Credit Card,Express
ORD12044,2024-05-20,Electronics,Smartwatch,1162.44,3,3487.32,5.0,174.37,3312.95,Regular,North,UPI,Same Day
ORD12045,2024-05-20,Clothing,T-Shirt,60.94,1,60.94,0.0,0.0,60.94,Premium,North,UPI,Standard
ORD12046,2024-05-20,Sports,Yoga Mat,32.1,1,32.1,0.0,0.0,32.1,Regular,West,Cash on Delivery,Standard
ORD12047,2024-05-20,Books,Textbook,21.35,2,42.7,0.0,0.0,42.7,New,North,Credit Card,Standard
ORD12048,2024-05-20,Books,Magazine,41.29,1,41.29,0.0,0.0,41.29,Regular,North,Credit Card,Standard
ORD12049,2024-05-20,Sports,Running Shoes,315.24,1,315.24,0.0,0.0,315.24,Premium,South,Cash on Delivery,Standard
ORD12050,2024-05-21,Books,Non-Fiction,27.65,1,27.65,14.1,3.9,23.75,Premium,West,Credit Card,Express
ORD12051,2024-05-21,Electronics,Laptop,225.95,1,225.95,0.0,0.0,225.95,New,East,Credit Card,Express
ORD12052,2024-05-21,Books,Magazine,31.4,1,31.4,0.0,0.0,31.4,Regular,North,Debit Card,Standard
ORD12053,2024-05-21,Books,Fiction Novel,36.82,1,36.82,0.0,0.0,36.82,Regular,South,UPI,Express
ORD12054,2024-05-21,Sports,Bicycle,375.43,1,375.43,7.5,28.16,347.27,Premium,West,UPI,Standard
ORD12055,2024-05-21,Books,Non-Fiction,25.06,1,25.06,0.0,0.0,25.06,Premium,North,Credit Card,Standard
ORD12056,2024-05-22,Electronics,Tablet,1453.29,1,1453.29,0.0,0.0,1453.29,Premium,East,UPI,Express
ORD12057,2024-05-22,Home & Kitchen,Blender,35.39,1,35.39,0.0,0.0,35.39,Regular,West,UPI,Express
ORD12058,2024-05-22,Electronics,Smartphone,949.33,2,1898.66,0.0,0.0,1898.66,Regular,North,Debit Card,Standard
ORD12059,2024-05-22,Electronics,Tablet,1392.21,1,1392.21,0.0,0.0,1392.21,New,South,Debit Card,Standard
ORD12060,2024-05-22,Home & Kitchen,Coffee Maker,252.07,1,252.07,0.0,0.0,252.07,Premium,West,Debit Card,Standard
ORD12061,2024-05-22,Home & Kitchen,Coffee Maker,92.43,1,92.43,9.7,8.97,83.46,Regular,North,Credit Card,Express
ORD12062,2024-05-22,Clothing,T-Shirt,132.4,1,132.4,8.5,11.25,121.15,Premium,West,UPI,Same Day
ORD12063,2024-05-22,Home & Kitchen,Coffee Maker,242.25,1,242.25,15.1,36.58,205.67,Premium,North,Cash on Delivery,Standard
ORD12064,2024-05-22,Sports,Yoga Mat,375.44,1,375.44,13.7,51.44,324.0,Regular,East,Credit Card,Standard
ORD12065,2024-05-22,Books,Comic Book,27.0,1,27.0,19.9,5.37,21.63,Regular,East,UPI,Express
ORD12066,2024-05-22,Sports,Bicycle,172.77,1,172.77,12.7,21.94,150.83,Premium,South,UPI,Same Day
ORD12067,2024-05-22,Home & Kitchen,Coffee Maker,163.83,1,163.83,0.0,0.0,163.83,Regular,East,Debit Card,Express
ORD12068,2024-05-22,Books,Textbook,27.1,2,54.2,0.0,0.0,54.2,Regular,North,Debit Card,Express
ORD12069,2024-05-22,Home & Kitchen,Cookware Set,140.62,1,140.62,0.0,0.0,140.62,Regular,East,UPI,Standard
ORD12070,2024-05-23,Electronics,Headphones,496.4,2,992.8,0.0,0.0,992.8,Premium,East,Debit Card,Standard
ORD12071,2024-05-23,Books,Non-Fiction,6.29,1,6.29,24.0,1.51,4.78,Regular,West,Debit Card,Express
ORD12072,2024-05-23,Books,Non-Fiction,43.1,2,86.2,0.0,0.0,86.2,New,North,Debit Card,Standard
ORD12073,2024-05-23,Sports,Yoga Mat,37.85,1,37.85,0.0,0.0,37.85,Premium,South,Cash on Delivery,Standard
ORD12074,2024-05-23,Books,Non-Fiction,45.58,1,45.58,21.2,9.66,35.92,New,South,UPI,Express
ORD12075,2024-05-23,Electronics,Smartwatch,81.92,1,81.92,0.0,0.0,81.92,Premium,South,Debit Card,Standard
ORD12076,2024-05-23,Books,Fiction Novel,15.97,1,15.97,0.0,0.0,15.97,New,South,UPI,Standard
ORD12077,2024-05-23,Clothing,Jeans,65.5,1,65.5,14.7,9.63,55.87,Premium,West,Credit Card,Standard
ORD12078,2024-05-23,Electronics,Smartwatch,814.21,1,814.21,0.0,0.0,814.21,Regular,North,Credit Card,Standard
ORD12079,2024-05-23,Clothing,Jeans,119.8,1,119.8,0.0,0.0,119.8,New,North,UPI,Standard
ORD12080,2024-05-23,Electronics,Headphones,1145.25,1,1145.25,10.8,123.69,1021.56,Regular,North,Credit Card,Standard
ORD12081,2024-05-23,Clothing,Jeans,37.08,1,37.08,17.7,6.56,30.52,New,North,Credit Card,Same Day
ORD12082,2024-05-23,Home & Kitchen,Coffee Maker,20.58,2,41.16,0.0,0.0,41.16,Premium,West,Credit Card,Standard
ORD12083,2024-05-23,Books,Non-Fiction,21.35,1,21.35,0.0,0.0,21.35,New,East,Cash on Delivery,Standard
ORD12084,2024-05-23,Home & Kitchen,Coffee Maker,76.53,1,76.53,0.0,0.0,76.53,Regular,South,Credit Card,Standard
ORD12085,2024-05-23,Sports,Dumbbells,29.29,1,29.29,21.4,6.27,23.02,Premium,North,Credit Card,Standard
ORD12086,2024-05-23,Home & Kitchen,Bed Sheets,72.72,1,72.72,0.0,0.0,72.72,Regular,South,Credit Card,Standard
ORD12087,2024-05-24,Clothing,Jacket,137.75,1,137.75,0.0,0.0,137.75,Regular,West,Debit Card,Express
ORD12088,2024-05-24,Electronics,Headphones,362.36,1,362.36,0.0,0.0,362.36,New,East,Credit Card,Express
ORD12089,2024-05-24,Books,Magazine,8.08,1,8.08,0.0,0.0,8.08,Regular,South,Credit Card,Standard
ORD12090,2024-05-24,Sports,Running Shoes,331.45,2,662.9,0.0,0.0,662.9,Regular,East,Credit Card,Standard
ORD12091,2024-05-24,Clothing,Sneakers,38.99,3,116.97,0.0,0.0,116.97,Premium,South,UPI,Standard
ORD12092,2024-05-24,Books,Non-Fiction,13.1,1,13.1,0.0,0.0,13.1,New,North,Credit Card,Standard
ORD12093,2024-05-24,Sports,Bicycle,449.5,1,449.5,0.0,0.0,449.5,Regular,South,Credit Card,Express
ORD12094,2024-05-24,Clothing,Sneakers,56.17,1,56.17,0.0,0.0,56.17,Regular,North,Cash on Delivery,Express
ORD12095,2024-05-24,Books,Fiction Novel,19.99,1,19.99,0.0,0.0,19.99,New,South,Cash on Delivery,Standard
ORD12096,2024-05-24,Books,Non-Fiction,9.96,1,9.96,10.8,1.08,8.88,New,North,Credit Card,Standard
ORD12097,2024-05-24,Home & Kitchen,Vacuum Cleaner,175.05,1,175.05,24.8,43.41,131.64,New,East,Credit Card,Standard
ORD12098,2024-05-24,Books,Non-Fiction,36.46,1,36.46,0.0,0.0,36.46,Premium,East,Debit Card,Express
ORD12099,2024-05-24,Clothing,Jacket,135.84,1,135.84,22.2,30.16,105.68,Regular,East,UPI,Express
ORD12100,2024-05-24,Home & Kitchen,Vacuum Cleaner,219.57,3,658.71,13.1,86.29,572.42,Premium,North,UPI,Same Day
ORD12101,2024-05-24,Home & Kitchen,Bed Sheets,178.54,1,178.54,18.2,32.49,146.05,Regular,West,UPI,Express
ORD12102,2024-05-24,Electronics,Tablet,1428.06,1,1428.06,26.8,382.72,1045.34,Premium,East,Credit Card,Standard
ORD12103,2024-05-24,Clothing,T-Shirt,36.43,1,36.43,17.6,6.41,30.02,New,East,Cash on Delivery,Standard
ORD12104,2024-05-24,Home & Kitchen,Blender,187.47,1,187.47,0.0,0.0,187.47,Premium,West,Cash on Delivery,Standard
ORD12105,2024-05-24,Sports,Running Shoes,78.08,2,156.16,0.0,0.0,156.16,New,East,Credit Card,Standard
ORD12106,2024-05-24,Sports,Dumbbells,334.44,1,334.44,8.5,28.43,306.01,Premium,South,UPI,Express
ORD12107,2024-05-24,Books,Non-Fiction,21.07,1,21.07,0.0,0.0,21.07,Regular,North,Credit Card,Standard
ORD12108,2024-05-24,Electronics,Tablet,113.71,1,113.71,0.0,0.0,113.71,Regular,North,Credit Card,Standard
ORD12109,2024-05-24,Clothing,Jacket,46.64,1,46.64,0.0,0.0,46.64,Regular,West,Debit Card,Standard
ORD12110,2024-05-24,Clothing,Jacket,95.89,1,95.89,0.0,0.0,95.89,Premium,East,UPI,Standard
ORD12111,2024-05-24,Books,Magazine,49.1,1,49.1,0.0,0.0,49.1,Regular,South,UPI,Standard
ORD12112,2024-05-25,Sports,Yoga Mat,421.31,1,421.31,0.0,0.0,421.31,Premium,West,Credit Card,Express
ORD12113,2024-05-25,Clothing,Jeans,141.24,1,141.24,0.0,0.0,141.24,Regular,South,UPI,Same Day
ORD12114,2024-05-25,Home & Kitchen,Cookware Set,21.58,3,64.74,0.0,0.0,64.74,New,West,Debit Card,Same Day
ORD12115,2024-05-25,Electronics,Smartphone,975.12,1,975.12,0.0,0.0,975.12,New,South,Debit Card,Standard
ORD12116,2024-05-25,Books,Comic Book,45.59,1,45.59,0.0,0.0,45.59,New,South,UPI,Standard
ORD12117,2024-05-25,Sports,Bicycle,180.8,1,180.8,0.0,0.0,180.8,New,South,Credit Card,Standard
ORD12118,2024-05-25,Electronics,Smartwatch,94.29,1,94.29,0.0,0.0,94.29,Regular,South,UPI,Express
ORD12119,2024-05-25,Sports,Bicycle,53.2,1,53.2,0.0,0.0,53.2,New,East,UPI,Standard
ORD12120,2024-05-25,Sports,Yoga Mat,396.34,1,396.34,17.8,70.55,325.79,Regular,North,Credit Card,Standard
ORD12121,2024-05-25,Clothing,T-Shirt,93.44,1,93.44,0.0,0.0,93.44,Premium,East,Credit Card,Same Day
ORD12122,2024-05-26,Sports,Running Shoes,475.55,1,475.55,0.0,0.0,475.55,Regular,South,UPI,Same Day
ORD12123,2024-05-26,Sports,Yoga Mat,301.82,1,301.82,0.0,0.0,301.82,Premium,South,Debit Card,Express
ORD12124,2024-05-26,Home & Kitchen,Bed Sheets,149.03,1,149.03,0.0,0.0,149.03,Regular,West,Debit Card,Express
ORD12125,2024-05-26,Electronics,Headphones,186.1,1,186.1,0.0,0.0,186.1,Regular,West,Cash on Delivery,Same Day
ORD12126,2024-05-26,Home & Kitchen,Bed Sheets,170.83,1,170.83,0.0,0.0,170.83,Regular,South,Debit Card,Standard
ORD12127,2024-05-26,Clothing,Jeans,76.99,3,230.97,0.0,0.0,230.97,New,East,Credit Card,Standard
ORD12128,2024-05-26,Sports,Bicycle,357.95,1,357.95,15.8,56.56,301.39,Premium,East,Credit Card,Standard
ORD12129,2024-05-26,Sports,Tennis Racket,104.13,1,104.13,0.0,0.0,104.13,Regular,East,Debit Card,Standard
ORD12130,2024-05-26,Electronics,Laptop,1468.2,1,1468.2,0.0,0.0,1468.2,Regular,East,Credit Card,Express
ORD12131,2024-05-26,Home & Kitchen,Blender,98.98,1,98.98,0.0,0.0,98.98,Regular,South,Debit Card,Standard
ORD12132,2024-05-26,Electronics,Tablet,696.54,1,696.54,0.0,0.0,696.54,New,East,Cash on Delivery,Express
ORD12133,2024-05-26,Home & Kitchen,Cookware Set,200.79,3,602.37,0.0,0.0,602.37,Regular,North,Cash on Delivery,Standard
ORD12134,2024-05-26,Electronics,Smartphone,1473.21,1,1473.21,0.0,0.0,1473.21,Regular,South,Credit Card,Express
ORD12135,2024-05-26,Clothing,Jacket,149.9,1,149.9,0.0,0.0,149.9,Regular,South,Cash on Delivery,Express
ORD12136,2024-05-26,Clothing,Jeans,112.1,1,112.1,0.0,0.0,112.1,Regular,West,Debit Card,Express
ORD12137,2024-05-26,Sports,Tennis Racket,102.13,2,204.26,6.3,12.87,191.39,Regular,North,Credit Card,Express
ORD12138,2024-05-27,Home & Kitchen,Cookware Set,101.61,2,203.22,0.0,0.0,203.22,Premium,East,Credit Card,Standard
ORD12139,2024-05-27,Electronics,Headphones,189.9,1,189.9,0.0,0.0,189.9,Regular,South,Credit Card,Standard
ORD12140,2024-05-27,Electronics,Headphones,1498.3,1,1498.3,0.0,0.0,1498.3,Premium,South,UPI,Express
ORD12141,2024-05-27,Electronics,Smartwatch,1289.84,1,1289.84,0.0,0.0,1289.84,Regular,South,UPI,Same Day
ORD12142,2024-05-27,Clothing,T-Shirt,31.02,1,31.02,0.0,0.0,31.02,Regular,South,UPI,Standard
ORD12143,2024-05-27,Electronics,Smartwatch,748.74,2,1497.48,0.0,0.0,1497.48,New,South,UPI,Standard
ORD12144,2024-05-27,Electronics,Laptop,377.5,1,377.5,0.0,0.0,377.5,Regular,East,Debit Card,Standard
ORD12145,2024-05-27,Sports,Running Shoes,166.34,1,166.34,0.0,0.0,166.34,Premium,North,UPI,Standard
ORD12146,2024-05-27,Clothing,T-Shirt,73.18,1,73.18,0.0,0.0,73.18,Premium,North,Credit Card,Standard
ORD12147,2024-05-27,Sports,Yoga Mat,449.22,1,449.22,14.3,64.24,384.98,Premium,East,Credit Card,Standard
ORD12148,2024-05-27,Books,Fiction Novel,26.65,2,53.3,0.0,0.0,53.3,Regular,North,Credit Card,Standard
ORD12149,2024-05-27,Clothing,Jacket,40.12,1,40.12,0.0,0.0,40.12,Regular,East,UPI,Express
ORD12150,2024-05-27,Electronics,Headphones,711.65,1,711.65,0.0,0.0,711.65,Regular,South,Credit Card,Same Day
ORD12151,2024-05-27,Clothing,Dress,28.98,1,28.98,0.0,0.0,28.98,Regular,East,Cash on Delivery,Standard
ORD12152,2024-05-27,Clothing,Jacket,55.12,1,55.12,0.0,0.0,55.12,Premium,North,Debit Card,Express
ORD12153,2024-05-27,Sports,Bicycle,192.36,1,192.36,0.0,0.0,192.36,Regular,South,UPI,Standard
ORD12154,2024-05-28,Home & Kitchen,Coffee Maker,54.97,1,54.97,0.0,0.0,54.97,New,West,UPI,Express
ORD12155,2024-05-28,Electronics,Laptop,54.78,1,54.78,0.0,0.0,54.78,Regular,North,Credit Card,Standard
ORD12156,2024-05-28,Books,Non-Fiction,6.33,1,6.33,29.3,1.85,4.48,New,East,Cash on Delivery,Same Day
ORD12157,2024-05-28,Sports,Yoga Mat,326.77,1,326.77,0.0,0.0,326.77,Regular,East,UPI,Standard
ORD12158,2024-05-28,Home & Kitchen,Cookware Set,129.93,1,129.93,0.0,0.0,129.93,Premium,West,UPI,Express
ORD12159,2024-05-28,Clothing,Sneakers,15.46,1,15.46,18.5,2.86,12.6,Regular,North,UPI,Same Day
ORD12160,2024-05-28,Clothing,Jacket,131.65,1,131.65,0.0,0.0,131.65,New,North,Credit Card,Standard
ORD12161,2024-05-28,Books,Fiction Novel,27.38,1,27.38,0.0,0.0,27.38,Regular,South,Debit Card,Express
ORD12162,2024-05-28,Clothing,Dress,68.81,1,68.81,26.2,18.03,50.78,Premium,West,Credit Card,Standard
ORD12163,2024-05-28,Electronics,Smartwatch,1447.15,1,1447.15,18.0,260.49,1186.66,Regular,East,Cash on Delivery,Standard
ORD12164,2024-05-28,Home & Kitchen,Cookware Set,139.32,1,139.32,17.3,24.1,115.22,Premium,North,Debit Card,Standard
ORD12165,2024-05-28,Clothing,Jeans,64.32,1,64.32,0.0,0.0,64.32,New,North,Cash on Delivery,Express
ORD12166,2024-05-28,Clothing,Jacket,58.82,1,58.82,0.0,0.0,58.82,Regular,East,Credit Card,Standard
ORD12167,2024-05-28,Home & Kitchen,Coffee Maker,201.33,1,201.33,0.0,0.0,201.33,Regular,East,Credit Card,Standard
ORD12168,2024-05-28,Home & Kitchen,Vacuum Cleaner,228.79,1,228.79,0.0,0.0,228.79,Premium,North,Credit Card,Standard
ORD12169,2024-05-28,Home & Kitchen,Coffee Maker,175.75,1,175.75,22.4,39.37,136.38,New,South,Credit Card,Same Day
ORD12170,2024-05-28,Clothing,Dress,88.04,1,88.04,0.0,0.0,88.04,Premium,West,Debit Card,Express
ORD12171,2024-05-28,Clothing,Sneakers,135.72,1,135.72,0.0,0.0,135.72,Regular,East,Cash on Delivery,Standard
ORD12172,2024-05-28,Electronics,Headphones,443.11,1,443.11,0.0,0.0,443.11,New,South,Credit Card,Standard
ORD12173,2024-05-28,Electronics,Headphones,557.21,1,557.21,0.0,0.0,557.21,Premium,North,Credit Card,Standard
ORD12174,2024-05-28,Sports,Bicycle,159.94,1,159.94,0.0,0.0,159.94,Regular,North,Debit Card,Standard
ORD12175,2024-05-28,Electronics,Smartphone,923.43,1,923.43,0.0,0.0,923.43,Regular,East,Debit Card,Same Day
ORD12176,2024-05-28,Books,Non-Fiction,10.17,1,10.17,0.0,0.0,10.17,New,South,Debit Card,Express
ORD12177,2024-05-28,Electronics,Smartphone,1080.47,1,1080.47,0.0,0.0,1080.47,New,East,Credit Card,Standard
ORD12178,2024-05-29,Sports,Tennis Racket,269.57,3,808.71,22.3,180.34,628.37,Premium,East,UPI,Standard
ORD12179,2024-05-29,Electronics,Laptop,1345.37,1,1345.37,0.0,0.0,1345.37,Regular,South,Credit Card,Express
ORD12180,2024-05-29,Electronics,Laptop,1215.49,2,2430.98,0.0,0.0,2430.98,Regular,South,Credit Card,Standard
ORD12181,2024-05-29,Sports,Bicycle,357.79,1,357.79,0.0,0.0,357.79,Regular,West,Credit Card,Standard
ORD12182,2024-05-29,Sports,Running Shoes,316.79,1,316.79,0.0,0.0,316.79,Regular,West,Debit Card,Standard
ORD12183,2024-05-29,Clothing,Dress,143.27,1,143.27,22.9,32.81,110.46,Premium,North,UPI,Express
ORD12184,2024-05-29,Sports,Dumbbells,290.59,1,290.59,0.0,0.0,290.59,New,South,Credit Card,Standard
ORD12185,2024-05-29,Books,Comic Book,26.69,1,26.69,29.9,7.98,18.71,Premium,West,UPI,Express
ORD12186,2024-05-29,Books,Magazine,23.64,1,23.64,7.2,1.7,21.94,Premium,North,UPI,Same Day
ORD12187,2024-05-29,Books,Magazine,10.97,2,21.94,15.5,3.4,18.54,Regular,South,UPI,Express
ORD12188,2024-05-29,Sports,Dumbbells,129.32,1,129.32,0.0,0.0,129.32,Regular,West,Debit Card,Express
ORD12189,2024-05-29,Clothing,T-Shirt,113.31,2,226.62,26.2,59.37,167.25,Regular,South,UPI,Express
ORD12190,2024-05-29,Electronics,Laptop,1321.71,1,1321.71,13.7,181.07,1140.64,Regular,South,Credit Card,Express
ORD12191,2024-05-29,Books,Fiction Novel,38.24,2,76.48,8.4,6.42,70.06,Regular,East,Credit Card,Standard
ORD12192,2024-05-29,Clothing,T-Shirt,135.95,1,135.95,0.0,0.0,135.95,Regular,North,Cash on Delivery,Express
ORD12193,2024-05-30,Sports,Tennis Racket,65.21,1,65.21,0.0,0.0,65.21,Regular,North,Credit Card,Express
ORD12194,2024-05-30,Clothing,Dress,67.06,1,67.06,10.0,6.71,60.35,New,East,Credit Card,Express
ORD12195,2024-05-30,Books,Non-Fiction,9.48,1,9.48,0.0,0.0,9.48,New,South,Credit Card,Express
ORD12196,2024-05-30,Books,Comic Book,40.49,3,121.47,0.0,0.0,121.47,New,East,UPI,Same Day
ORD12197,2024-05-30,Books,Magazine,36.94,1,36.94,0.0,0.0,36.94,Regular,North,Cash on Delivery,Standard
ORD12198,2024-05-30,Home & Kitchen,Bed Sheets,186.49,1,186.49,0.0,0.0,186.49,Regular,South,UPI,Express
ORD12199,2024-05-30,Electronics,Tablet,1190.13,1,1190.13,18.1,215.41,974.72,Premium,South,Credit Card,Express
ORD12200,2024-05-30,Electronics,Smartwatch,779.25,1,779.25,0.0,0.0,779.25,Premium,East,UPI,Standard
ORD12201,2024-05-30,Home & Kitchen,Blender,187.22,2,374.44,0.0,0.0,374.44,Regular,West,Credit Card,Standard
ORD12202,2024-05-30,Home & Kitchen,Blender,267.65,1,267.65,23.3,62.36,205.29,Premium,West,Cash on Delivery,Standard
ORD12203,2024-05-30,Sports,Running Shoes,298.09,1,298.09,0.0,0.0,298.09,Regular,North,Debit Card,Express
ORD12204,2024-05-31,Sports,Bicycle,307.24,1,307.24,0.0,0.0,307.24,Premium,North,Credit Card,Express
ORD12205,2024-05-31,Electronics,Smartphone,533.6,1,533.6,0.0,0.0,533.6,New,South,Cash on Delivery,Same Day
ORD12206,2024-05-31,Sports,Yoga Mat,426.36,1,426.36,27.3,116.4,309.96,New,North,UPI,Standard
ORD12207,2024-05-31,Home & Kitchen,Vacuum Cleaner,85.32,1,85.32,12.5,10.66,74.66,Regular,North,Debit Card,Express
ORD12208,2024-05-31,Home & Kitchen,Vacuum Cleaner,200.19,1,200.19,20.2,40.44,159.75,Premium,East,Debit Card,Standard
ORD12209,2024-06-01,Books,Magazine,7.04,1,7.04,0.0,0.0,7.04,Regular,North,UPI,Standard
ORD12210,2024-06-01,Electronics,Smartphone,682.76,1,682.76,0.0,0.0,682.76,New,South,UPI,Standard
ORD12211,2024-06-01,Electronics,Smartwatch,108.65,1,108.65,0.0,0.0,108.65,Premium,East,UPI,Standard
ORD12212,2024-06-01,Home & Kitchen,Blender,87.75,3,263.25,0.0,0.0,263.25,New,South,Debit Card,Same Day
ORD12213,2024-06-01,Home & Kitchen,Coffee Maker,239.24,1,239.24,13.6,32.54,206.7,Premium,North,Credit Card,Standard
ORD12214,2024-06-02,Sports,Tennis Racket,379.76,1,379.76,0.0,0.0,379.76,Premium,West,Credit Card,Express
ORD12215,2024-06-02,Sports,Running Shoes,217.74,1,217.74,0.0,0.0,217.74,Regular,South,Cash on Delivery,Express
ORD12216,2024-06-02,Sports,Tennis Racket,160.62,1,160.62,9.5,15.26,145.36,New,East,Cash on Delivery,Standard
ORD12217,2024-06-02,Books,Non-Fiction,32.25,1,32.25,0.0,0.0,32.25,Premium,North,UPI,Standard
